0.9788036942	0.0009197083	0.0001036621	0.0012713507	0.0041381824	0.0006373574	0.0047831358	0.0005614755	0.0087814862
0.7827005386	0.0632092729	0.0357393771	0.0194830038	0.0046605347	0.0186678860	0.0038943083	0.0014361872	0.0702088997
0.5421513319	0.0017486467	0.0038182847	0.0561141446	0.0431680419	0.0180311110	0.0435828194	0.2533232570	0.0380624533
0.8425474763	0.0405400582	0.0081394054	0.0078759287	0.0345072187	0.0059981165	0.0197622571	0.0060811723	0.0345483273
0.9699268341	0.0038286350	0.0005219288	0.0037566004	0.0017524022	0.0003947785	0.0012692208	0.0037143186	0.0148352934
0.6020905375	0.0370788015	0.0132511044	0.0201574247	0.0290601626	0.0121214297	0.0271433648	0.0365649723	0.2225322723
0.3059104085	0.0397363901	0.0350744538	0.0218554679	0.2552320957	0.0245539676	0.2436820418	0.0397474207	0.0342077352
0.3618404567	0.0118035180	0.0104741398	0.0086815041	0.2658046186	0.0175211038	0.2385620177	0.0625939816	0.0227186810
0.7876887321	0.0000216205	0.0000045617	0.0000869866	0.0000620363	0.0000332820	0.0000451226	0.0003414625	0.2117162496
0.9293463230	0.0086731929	0.0047019785	0.0153293088	0.0097189369	0.0031048509	0.0085439207	0.0054085772	0.0151730487
0.0406786688	0.5189779401	0.0565948039	0.0246001277	0.0550175570	0.0440595336	0.0571050234	0.1385706514	0.0643957108
0.0042118365	0.9621013403	0.0023096309	0.0022208497	0.0020937617	0.0015909295	0.0015675375	0.0029914198	0.0209126770
0.0403260551	0.6359346509	0.0872749314	0.0299455747	0.0264326073	0.0230411664	0.0260836761	0.0338177122	0.0971435905
0.0001312722	0.0036124582	0.0001683141	0.0000657119	0.0002444826	0.0016190817	0.0000889902	0.0001048178	0.9939648509
0.0019431168	0.9654122591	0.0024354693	0.0018997198	0.0009685134	0.0007389288	0.0010546286	0.0207043067	0.0048430893
0.0004568741	0.9889343381	0.0002539150	0.0008926075	0.0001389669	0.0001820457	0.0001722022	0.0046832487	0.0042858585
0.0000597063	0.9905441999	0.0000774619	0.0001455429	0.0001398224	0.0001517857	0.0000730450	0.0001475930	0.0086607728
0.0086529674	0.8853517771	0.0540461428	0.0194584988	0.0019414610	0.0064575849	0.0023120372	0.0040645720	0.0177149642
0.0016862043	0.9785409570	0.0033089914	0.0027467085	0.0008492488	0.0011150297	0.0010364960	0.0063671982	0.0043490790
0.0050837356	0.6487647295	0.2041295916	0.0101865912	0.0113560390	0.0234111808	0.0143182985	0.0752416104	0.0075081890
0.0149758356	0.2274828404	0.4453727007	0.0413283706	0.0185493119	0.0307181049	0.0161662977	0.0391880497	0.1662184745
0.0030604221	0.0047963243	0.9126223326	0.0068592420	0.0210179426	0.0149504608	0.0211712383	0.0095515279	0.0059705456
0.0119768120	0.0385018252	0.7516246438	0.0243906789	0.0177131575	0.0237561334	0.0157571156	0.0753634349	0.0409162268
0.0224709287	0.0535416640	0.6223717928	0.0219248552	0.0849060938	0.0368210375	0.0700508729	0.0384090096	0.0495036617
0.0093142539	0.0594619773	0.8317145705	0.0094247079	0.0148613704	0.0139177423	0.0104411542	0.0059038447	0.0449604206
0.0014226498	0.0063426457	0.9340261817	0.0021152326	0.0084782653	0.0082368497	0.0069661527	0.0296548177	0.0027571723
0.0051065008	0.0408250727	0.8924302459	0.0147714522	0.0109824250	0.0144365793	0.0104015553	0.0070338012	0.0040122364
0.0110148853	0.0247940533	0.8781104088	0.0156467482	0.0127369519	0.0160952434	0.0097577255	0.0060133985	0.0258305650
0.0476491041	0.3834762871	0.1108642668	0.0271863602	0.0729878321	0.0568432026	0.0792728066	0.0472330451	0.1744870543
0.1003212482	0.0454194658	0.5943293571	0.0196295585	0.0395723134	0.0402852781	0.0339084454	0.0382822864	0.0882520452
0.0040312517	0.0050201612	0.0007289531	0.9853786230	0.0001451138	0.0022655798	0.0001880575	0.0012098467	0.0010324211
0.0625891984	0.0266240742	0.0060706823	0.6895884871	0.0048889606	0.0079436526	0.0039293310	0.0046352022	0.1937303990
0.0089158444	0.0000202488	0.0000438297	0.9852550030	0.0005724931	0.0008087881	0.0005338142	0.0035264143	0.0003235719
0.0235116538	0.0482575856	0.0219653416	0.8146314025	0.0049682525	0.0066000372	0.0047391169	0.0333825648	0.0419439748
0.0000006648	0.0000001192	0.0000033556	0.9999825954	0.0000003974	0.0000071407	0.0000005955	0.0000049744	0.0000001006
0.0004552891	0.0003040292	0.0022580943	0.9924364686	0.0003864275	0.0010059652	0.0004636552	0.0022283199	0.0004617439
0.0012881048	0.0020885137	0.0592382550	0.9281136990	0.0005650970	0.0052552419	0.0004306194	0.0009090866	0.0021113700
0.0257753823	0.5472465158	0.0295259506	0.1007219106	0.0345473401	0.0325880684	0.0284169968	0.1279476285	0.0732301995
0.0144311860	0.0469921567	0.0751150101	0.6698186398	0.0089683924	0.0332617387	0.0105909966	0.1011277512	0.0396940149
0.0000012881	0.0000001581	0.0000008381	0.9999943972	0.0000000722	0.0000018782	0.0000000423	0.0000012403	0.0000001290
0.0685730129	0.0067216838	0.0252273101	0.0127480021	0.3326096535	0.0453370363	0.3144901693	0.1553879380	0.0389051810
0.0005548488	0.0000847125	0.0003976964	0.0001715730	0.4594865143	0.0044031618	0.5314627290	0.0031066816	0.0003321100
0.0005596243	0.0001621004	0.0008737737	0.0002904773	0.4106237888	0.0409720689	0.5228462815	0.0220054034	0.0016664905
0.0555727482	0.0040807500	0.0077061392	0.0035532364	0.5115548372	0.0098761553	0.3600065112	0.0194644667	0.0281850975
0.0143182427	0.0213607214	0.0076490105	0.0081633767	0.0984414443	0.0466430672	0.0686092898	0.6919577718	0.0428570025
0.0011591666	0.0002887287	0.0005302655	0.0005851535	0.0931567550	0.0063275076	0.1103135943	0.7817487121	0.0058899825
0.1900300384	0.0040414706	0.0172301363	0.0215916801	0.3205081820	0.0290333480	0.3255540431	0.0484211668	0.0435899794
0.0049711475	0.0079803187	0.0797658712	0.0103845485	0.3933582008	0.0888699591	0.1746201515	0.0815027431	0.1585471183
0.0096878028	0.0027900552	0.0100959605	0.0016726520	0.5114914179	0.0086663608	0.4348292649	0.0190477204	0.0017187720
0.0106688458	0.0127310008	0.0565111190	0.0090323929	0.7506592870	0.0119224470	0.1127718538	0.0093057994	0.0263972767
0.0000001951	0.0000004966	0.0000018785	0.0000093742	0.0000003034	0.9998883009	0.0000006185	0.0000010278	0.0000977360
0.0001938675	0.0000467189	0.0003840416	0.0003633774	0.0179227423	0.9350123405	0.0193072278	0.0244095009	0.0023601714
0.0259389598	0.0475450791	0.0640678555	0.0318214968	0.0323063582	0.3647067249	0.0423149653	0.1279890388	0.2633094788
0.0010879862	0.0001465770	0.0011929140	0.0007930213	0.3008973598	0.2894519567	0.3628710210	0.0351664573	0.0083926851
0.0049951491	0.0094261961	0.0152175557	0.0045255539	0.0180043038	0.8911157250	0.0203760602	0.0052354550	0.0311039109
0.0002600835	0.0005067260	0.0032526206	0.0020338141	0.0020572208	0.9765817523	0.0024218943	0.0042046583	0.0086811520
0.0000097561	0.0000142370	0.0000387417	0.0000393620	0.0000600512	0.9988993406	0.0000842816	0.0000775899	0.0007767496
0.0004537957	0.0002358974	0.0012156907	0.0012672887	0.0068557020	0.9301844239	0.0109858001	0.0276614018	0.0211400148
0.0045215772	0.0085231010	0.0110914800	0.0046337391	0.0121414922	0.9358804226	0.0101821339	0.0051478869	0.0078781676
0.0039214948	0.0099133337	0.0105096186	0.0060103643	0.0222987160	0.8947559595	0.0234942306	0.0049350196	0.0241612680
0.0015612140	0.0001109801	0.0045812870	0.0003614597	0.5164874196	0.0044499482	0.4697819054	0.0024387902	0.0002269618
0.0685730129	0.0067216838	0.0252273101	0.0127480021	0.3326096535	0.0453370363	0.3144901693	0.1553879380	0.0389051810
0.0005548488	0.0000847125	0.0003976964	0.0001715730	0.4594865143	0.0044031618	0.5314627290	0.0031066816	0.0003321100
0.0005596243	0.0001621004	0.0008737737	0.0002904773	0.4106237888	0.0409720689	0.5228462815	0.0220054034	0.0016664905
0.0555727482	0.0040807500	0.0077061392	0.0035532364	0.5115548372	0.0098761553	0.3600065112	0.0194644667	0.0281850975
0.0143182427	0.0213607214	0.0076490105	0.0081633767	0.0984414443	0.0466430672	0.0686092898	0.6919577718	0.0428570025
0.0011591666	0.0002887287	0.0005302655	0.0005851535	0.0931567550	0.0063275076	0.1103135943	0.7817487121	0.0058899825
0.1900300384	0.0040414706	0.0172301363	0.0215916801	0.3205081820	0.0290333480	0.3255540431	0.0484211668	0.0435899794
0.0049711475	0.0079803187	0.0797658712	0.0103845485	0.3933582008	0.0888699591	0.1746201515	0.0815027431	0.1585471183
0.0096878028	0.0027900552	0.0100959605	0.0016726520	0.5114914179	0.0086663608	0.4348292649	0.0190477204	0.0017187720
0.0082273893	0.0575984456	0.0207211152	0.0159612037	0.0102905110	0.0411221310	0.0095949844	0.5493867993	0.2870973647
0.0184003785	0.0389780663	0.0191167258	0.0176796596	0.0209685713	0.0534247197	0.0179936104	0.4994380176	0.3140002787
0.0279719755	0.0137369344	0.0014612073	0.0027344583	0.0064317468	0.0066586421	0.0033000570	0.5625907779	0.3751141727
0.0009923016	0.0086951917	0.0018210398	0.0011753233	0.0050737285	0.0035761034	0.0044323173	0.9659961462	0.0082379356
0.0297866184	0.0620026179	0.0145759294	0.0793769360	0.0063800029	0.0158835389	0.0065410999	0.0605129711	0.7249403000
0.0002082986	0.0000399146	0.0000399070	0.0000554626	0.0001457308	0.0001829120	0.0000808909	0.9621005654	0.0371463522
0.0000078577	0.0000067690	0.0000091843	0.0000076133	0.0001740354	0.0008585348	0.0002171913	0.9986641407	0.0000547345
0.0016046984	0.0007693987	0.0024785479	0.0005969636	0.0125137465	0.0068483646	0.0130747706	0.9562232494	0.0058903927
0.1900300384	0.0040414706	0.0172301363	0.0215916801	0.3205081820	0.0290333480	0.3255540431	0.0484211668	0.0435899794
0.0001133000	0.0007396342	0.0002842521	0.0003957838	0.0002167762	0.0004396560	0.0001784479	0.9941648841	0.0034672848
0.0008747736	0.0050549856	0.0021867463	0.0021398563	0.0018341148	0.0023422460	0.0015059345	0.9699016809	0.0141595602
0.0000001548	0.0000000156	0.0000000871	0.0000000474	0.0000075030	0.0000019652	0.0000065169	0.9999793768	0.0000043042
0.0004825770	0.0004947645	0.0011126242	0.0011445064	0.0041226740	0.0328131057	0.0045287004	0.9185942411	0.0367068686
0.0063683731	0.0073194811	0.0108162751	0.0038589537	0.0202038083	0.0295738596	0.0236287937	0.8925858140	0.0056446786
0.0000047418	0.0000001137	0.0000016206	0.0000003745	0.0000372864	0.0000421442	0.0000352822	0.9998658895	0.0000126033
0.0000026110	0.0000000082	0.0000000522	0.0000024419	0.0033966610	0.0002130098	0.0025531724	0.9936751723	0.0001568620
0.0685191751	0.0821746066	0.0132142259	0.0103055201	0.0230822507	0.0119875660	0.0186765790	0.0722824708	0.6997575760
0.0033051891	0.2128994167	0.0012843094	0.0366569869	0.0000669232	0.0012776937	0.0000549488	0.0004300824	0.7440244555
0.0702747405	0.2068093270	0.0730906501	0.0363625698	0.0845943838	0.1117090806	0.0830468908	0.0334614776	0.3006508648
0.3374994397	0.0166455023	0.0039244220	0.0377351157	0.0028339538	0.0043423134	0.0023010324	0.0535099097	0.5412083268
0.0078441780	0.0125627425	0.0028392896	0.0024643708	0.0024375701	0.0034270391	0.0017921961	0.0037658771	0.9628667831
0.0372726507	0.0088306013	0.0238267872	0.0250874702	0.0073543340	0.0136551168	0.0045833341	0.0080570607	0.8713326454
0.3041214347	0.0002086831	0.0000132154	0.0003671011	0.0000768406	0.0000682975	0.0000537996	0.0003847301	0.6947059631
0.0201080441	0.0130814826	0.0352845080	0.0365915857	0.1058287397	0.3051522374	0.1238338202	0.0473643094	0.3127553761
0.0002535396	0.0212309062	0.0000312234	0.0001724500	0.0000248812	0.0001274318	0.0000138297	0.0000406045	0.9781051278
0.0090037584	0.0031573810	0.0005995766	0.0021906130	0.0010790598	0.0012483813	0.0006634636	0.0039648493	0.9780929089
0.0011572652	0.0003694287	0.0009037222	0.0011712391	0.0112730172	0.3784043193	0.0072361650	0.0045668022	0.5949180126
0.1379576176	0.0138296876	0.0093723284	0.0062360754	0.0707580075	0.0103519410	0.0536471233	0.0076023121	0.6902449131
0.0000010378	0.0000052397	0.0000001760	0.0000003568	0.0000009498	0.0000024241	0.0000001836	0.0000008618	0.9999887943
0.0003251131	0.0006744285	0.0001140122	0.0004743538	0.0002221125	0.0004210132	0.0001485258	0.0001421977	0.9974781871
