0.9734112620	0.0009789499	0.0001110001	0.0059389370	0.0029955264	0.0034291809	0.0028899587	0.0020944360	0.0081507266
0.7142668366	0.0676843449	0.0465012826	0.0471365154	0.0027916324	0.0608084872	0.0018625398	0.0054975562	0.0534509495
0.4631918967	0.0014760051	0.0035382612	0.1395575255	0.0268160924	0.0664528683	0.0299764015	0.2559876442	0.0130032981
0.8064580560	0.0439647026	0.0083891638	0.0384887122	0.0197774991	0.0172833093	0.0113076121	0.0190463979	0.0352845415
0.9466231465	0.0062721204	0.0004986831	0.0148882335	0.0013493990	0.0035358081	0.0012550582	0.0136146182	0.0119629679
0.5628007650	0.0438776985	0.0172834415	0.0488951430	0.0207488444	0.0311501566	0.0188498087	0.0594707318	0.1969234496
0.3161140680	0.0265781358	0.0415986180	0.0449072123	0.1865827888	0.0479071923	0.2370695770	0.0673302189	0.0319121405
0.4118403196	0.0142072905	0.0145140141	0.0297164880	0.1748669147	0.0260756072	0.1601009518	0.1399298310	0.0287485532
0.6642905474	0.0000470578	0.0000048420	0.0006498631	0.0000657501	0.0003294489	0.0000493462	0.0007652297	0.3337979317
0.9080865979	0.0081206970	0.0043568118	0.0317387097	0.0064981841	0.0141872158	0.0063240556	0.0139793362	0.0067084241
0.0401168540	0.4569138288	0.0489539988	0.0334453173	0.0288537424	0.0565347038	0.0383265540	0.2102618366	0.0865931734
0.0036840118	0.9477147460	0.0018722618	0.0033864393	0.0008473279	0.0055893757	0.0006789363	0.0065644146	0.0296623576
0.0340097435	0.5903353691	0.0685926303	0.0391632989	0.0214395728	0.0378736146	0.0196131710	0.0587290637	0.1302435994
0.0000222871	0.0035604185	0.0000298709	0.0000835861	0.0001435101	0.0005584331	0.0000553816	0.0000730404	0.9954734445
0.0016852026	0.9445443749	0.0009684731	0.0020324145	0.0003917219	0.0019976816	0.0004653424	0.0409192145	0.0069956365
0.0001842542	0.9867895246	0.0000266219	0.0002128124	0.0000244550	0.0002437629	0.0000307166	0.0078604426	0.0046274862
0.0000256315	0.9903137088	0.0000145416	0.0001120694	0.0000680195	0.0003082343	0.0000309638	0.0004638290	0.0086630955
0.0101388367	0.9064676762	0.0218279809	0.0181610361	0.0012162937	0.0123173939	0.0012838604	0.0111946296	0.0173923150
