0.9754195213	0.0011973773	0.0002913676	0.0009804833	0.0024053075	0.0005324548	0.0066446727	0.0012014816	0.0113273552
0.7899416685	0.0460170545	0.0680532753	0.0085460888	0.0020772680	0.0134114856	0.0027303766	0.0037876735	0.0654350370
0.3878960907	0.0007777092	0.0088236583	0.0202452466	0.0385860540	0.0146519979	0.1203055754	0.3874024451	0.0213111844
0.8016229272	0.0381871946	0.0193843264	0.0090059973	0.0192723796	0.0059452280	0.0206961613	0.0112825017	0.0746033341
0.9660597444	0.0029413719	0.0019585148	0.0022015322	0.0014194064	0.0003406635	0.0035041173	0.0064864955	0.0150881205
0.5946902633	0.0227402840	0.0270265024	0.0154986326	0.0137004862	0.0099089183	0.0283847786	0.0465670042	0.2414830625
0.3537730575	0.0288845375	0.0514911599	0.0157361999	0.1307138950	0.0109936399	0.3018473685	0.0627843663	0.0437758490
0.4496549070	0.0126412529	0.0171466451	0.0111757293	0.1228879094	0.0096187582	0.2397912741	0.0982218981	0.0388616845
0.7822584510	0.0000139209	0.0000117193	0.0000634729	0.0000262782	0.0000703147	0.0000549775	0.0004032230	0.2170977592
0.9170176387	0.0078892717	0.0120767457	0.0087856213	0.0069337953	0.0027810894	0.0155164571	0.0119272228	0.0170720294
0.0383259654	0.4943196177	0.0651155263	0.0232694093	0.0366647132	0.0325718522	0.0772534758	0.1752830148	0.0571964830
0.0031213686	0.9740623236	0.0025937390	0.0019051987	0.0020059492	0.0017791470	0.0026370855	0.0021901012	0.0097051179
0.0408151634	0.6277137399	0.0997160003	0.0241470616	0.0221580621	0.0217530970	0.0330219418	0.0478527583	0.0828221515
0.0001106002	0.0022580186	0.0000948573	0.0002093769	0.0003825371	0.0024680379	0.0001173535	0.0000461517	0.9943131208
0.0016949760	0.9490366578	0.0035129681	0.0012790568	0.0007355152	0.0012571198	0.0018250247	0.0381864049	0.0024723206
0.0004505624	0.9894826412	0.0003380378	0.0003166332	0.0001670814	0.0002028308	0.0003585793	0.0071268291	0.0015568066
0.0000372172	0.9895748496	0.0000604490	0.0001811514	0.0004600414	0.0006076422	0.0002682693	0.0000791703	0.0087313345
0.0113721043	0.9032189250	0.0496499129	0.0079567600	0.0022402450	0.0044099963	0.0038016837	0.0087020323	0.0086481813
0.0018617756	0.9725756645	0.0049397512	0.0016885226	0.0007289220	0.0013785756	0.0017791613	0.0117968246	0.0032508164
0.0038045703	0.6112630367	0.1804705560	0.0037702192	0.0072536198	0.0114218760	0.0134827662	0.1663972437	0.0021360349
0.0183150303	0.1474898458	0.5511545539	0.0344019346	0.0161022190	0.0152791953	0.0184341557	0.0544816405	0.1443414539
0.0049213879	0.0028964062	0.9361705780	0.0052147275	0.0135531211	0.0024595079	0.0155808134	0.0111281034	0.0080752447
0.0112567376	0.0195720140	0.7809196115	0.0116362330	0.0083696386	0.0062269778	0.0120578557	0.1210510135	0.0289098695
0.0251475945	0.0315582044	0.6790040135	0.0284588654	0.0613915473	0.0117558520	0.0704441145	0.0427829362	0.0494568832
0.0117235528	0.0378579982	0.8438000679	0.0089056008	0.0064339493	0.0036544101	0.0063809333	0.0089601306	0.0722833276
0.0030357279	0.0036096552	0.9338055849	0.0010900558	0.0032450112	0.0015542540	0.0035731089	0.0485313162	0.0015552919
0.0057789958	0.0237252992	0.9365921021	0.0061991028	0.0057876469	0.0027839118	0.0059188311	0.0106032351	0.0026107801
0.0097195674	0.0089814914	0.9330838919	0.0085252225	0.0064231330	0.0033226246	0.0057115452	0.0059766076	0.0182560328
0.0499675088	0.3146473467	0.1184573472	0.0402709991	0.0817891508	0.0427792631	0.1187442765	0.0556402914	0.1777038574
0.0968229398	0.0300467983	0.7225552201	0.0098781455	0.0139178950	0.0114759104	0.0165946726	0.0370170809	0.0616913997
0.0016270482	0.0023725035	0.0008295050	0.9884668589	0.0003422682	0.0012824890	0.0014955360	0.0014216000	0.0021620924
0.0227006152	0.0071998141	0.0062118792	0.7296252251	0.0062394016	0.0043237829	0.0118476236	0.0016196020	0.2102319747
0.0041590803	0.0000218434	0.0000389502	0.9805924892	0.0013904328	0.0004421175	0.0075054644	0.0038440290	0.0020056358
0.0104531003	0.0201324448	0.0152440276	0.8335619569	0.0080762310	0.0044477116	0.0182433110	0.0239001922	0.0659410506
0.0000002106	0.0000003219	0.0000027128	0.9999479055	0.0000050452	0.0000015650	0.0000396003	0.0000022563	0.0000003867
0.0002556993	0.0001391226	0.0017976996	0.9888923764	0.0010285316	0.0003201943	0.0046865689	0.0020633531	0.0008164354
0.0013885209	0.0013875652	0.0483547635	0.9279907942	0.0013442748	0.0021934432	0.0018051540	0.0009470427	0.0145883700
0.0140315862	0.3399899006	0.0343919024	0.1629165858	0.0234027542	0.0113768773	0.0695167184	0.2999336421	0.0444400087
0.0082078669	0.0263149850	0.0557681210	0.6664922833	0.0101384567	0.0152669046	0.0323485397	0.1354392618	0.0500235111
0.0000004887	0.0000002893	0.0000008831	0.9999829531	0.0000018962	0.0000006134	0.0000108100	0.0000005048	0.0000015593
0.0555803403	0.0058431556	0.0253208280	0.0147306845	0.1897279024	0.0283847433	0.3815858364	0.2618697882	0.0369567312
